year month day nasdaq oil
2.017000000000000000e+03 8.000000000000000000e+00 2.800000000000000000e+01 6.283020019999999931e+03 4.639999999999999858e+01
2.017000000000000000e+03 8.000000000000000000e+00 2.900000000000000000e+01 6.301890136999999413e+03 4.646000000000000085e+01
2.017000000000000000e+03 8.000000000000000000e+00 3.000000000000000000e+01 6.368310059000000365e+03 4.596000000000000085e+01
2.017000000000000000e+03 8.000000000000000000e+00 3.100000000000000000e+01 6.428660155999999915e+03 4.725999999999999801e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.000000000000000000e+00 6.435330077999999958e+03 4.732000000000000028e+01
2.017000000000000000e+03 9.000000000000000000e+00 5.000000000000000000e+00 6.375569824000000153e+03 4.863000000000000256e+01
2.017000000000000000e+03 9.000000000000000000e+00 6.000000000000000000e+00 6.393310059000000365e+03 4.913000000000000256e+01
2.017000000000000000e+03 9.000000000000000000e+00 7.000000000000000000e+00 6.397870117000000391e+03 4.910000000000000142e+01
2.017000000000000000e+03 9.000000000000000000e+00 8.000000000000000000e+00 6.360189940999999635e+03 4.743999999999999773e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.100000000000000000e+01 6.432259765999999217e+03 4.806000000000000227e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.200000000000000000e+01 6.454279784999999720e+03 4.821000000000000085e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.300000000000000000e+01 6.460189940999999635e+03 4.929999999999999716e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.400000000000000000e+01 6.429080077999999958e+03 4.985999999999999943e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.500000000000000000e+01 6.448470215000000280e+03 4.989999999999999858e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.800000000000000000e+01 6.454640136999999413e+03 4.988000000000000256e+01
2.017000000000000000e+03 9.000000000000000000e+00 1.900000000000000000e+01 6.461319824000000153e+03 4.953999999999999915e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.000000000000000000e+01 6.456040039000000434e+03 5.028999999999999915e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.100000000000000000e+01 6.422689940999999635e+03 5.057999999999999829e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.200000000000000000e+01 6.426919922000000042e+03 5.032999999999999829e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.500000000000000000e+01 6.370589844000000085e+03 5.185000000000000142e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.600000000000000000e+01 6.380160155999999915e+03 5.159000000000000341e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.700000000000000000e+01 6.453259765999999217e+03 5.214000000000000057e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.800000000000000000e+01 6.453450195000000349e+03 5.161999999999999744e+01
2.017000000000000000e+03 9.000000000000000000e+00 2.900000000000000000e+01 6.495959960999999566e+03 5.167000000000000171e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.000000000000000000e+00 6.516720215000000280e+03 5.059000000000000341e+01
2.017000000000000000e+03 1.000000000000000000e+01 3.000000000000000000e+00 6.531709960999999566e+03 5.043999999999999773e+01
2.017000000000000000e+03 1.000000000000000000e+01 4.000000000000000000e+00 6.534629882999999609e+03 5.000000000000000000e+01
2.017000000000000000e+03 1.000000000000000000e+01 5.000000000000000000e+00 6.585359863000000587e+03 5.078999999999999915e+01
2.017000000000000000e+03 1.000000000000000000e+01 6.000000000000000000e+00 6.590180175999999847e+03 4.934000000000000341e+01
2.017000000000000000e+03 1.000000000000000000e+01 9.000000000000000000e+00 6.579729980000000069e+03 4.957999999999999829e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 6.587250000000000000e+03 5.092999999999999972e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.100000000000000000e+01 6.603549804999999651e+03 5.129999999999999716e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.200000000000000000e+01 6.591509765999999217e+03 5.060999999999999943e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.300000000000000000e+01 6.605799804999999651e+03 5.142999999999999972e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.600000000000000000e+01 6.624000000000000000e+03 5.185999999999999943e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.700000000000000000e+01 6.623660155999999915e+03 5.186999999999999744e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.800000000000000000e+01 6.624220215000000280e+03 5.204999999999999716e+01
2.017000000000000000e+03 1.000000000000000000e+01 1.900000000000000000e+01 6.605069824000000153e+03 5.128999999999999915e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.000000000000000000e+01 6.629049804999999651e+03 5.163000000000000256e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.300000000000000000e+01 6.586830077999999958e+03 5.190999999999999659e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.400000000000000000e+01 6.598430175999999847e+03 5.232000000000000028e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.500000000000000000e+01 6.563890136999999413e+03 5.196999999999999886e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.600000000000000000e+01 6.556770019999999931e+03 5.240999999999999659e+01
2.017000000000000000e+03 1.000000000000000000e+01 2.700000000000000000e+01 6.701259765999999217e+03 5.392000000000000171e+01
2.017000000000000000e+03 1.000000000000000000e+01 3.000000000000000000e+01 6.698959960999999566e+03 5.410999999999999943e+01
2.017000000000000000e+03 1.000000000000000000e+01 3.100000000000000000e+01 6.727669922000000042e+03 5.435999999999999943e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.000000000000000000e+00 6.716529784999999720e+03 5.432000000000000028e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.000000000000000000e+00 6.714939940999999635e+03 5.454999999999999716e+01
2.017000000000000000e+03 1.100000000000000000e+01 3.000000000000000000e+00 6.764439940999999635e+03 5.563000000000000256e+01
2.017000000000000000e+03 1.100000000000000000e+01 6.000000000000000000e+00 6.786439940999999635e+03 5.734000000000000341e+01
2.017000000000000000e+03 1.100000000000000000e+01 7.000000000000000000e+00 6.767779784999999720e+03 5.718999999999999773e+01
2.017000000000000000e+03 1.100000000000000000e+01 8.000000000000000000e+00 6.789120117000000391e+03 5.682000000000000028e+01
2.017000000000000000e+03 1.100000000000000000e+01 9.000000000000000000e+00 6.750049804999999651e+03 5.715999999999999659e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.000000000000000000e+01 6.750939940999999635e+03 5.675000000000000000e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.300000000000000000e+01 6.757600098000000798e+03 5.677000000000000313e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.400000000000000000e+01 6.737870117000000391e+03 5.567000000000000171e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.500000000000000000e+01 6.706209960999999566e+03 5.528000000000000114e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.600000000000000000e+01 6.793290039000000434e+03 5.514000000000000057e+01
2.017000000000000000e+03 1.100000000000000000e+01 1.700000000000000000e+01 6.782790039000000434e+03 5.621000000000000085e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.000000000000000000e+01 6.790709960999999566e+03 5.621000000000000085e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.100000000000000000e+01 6.862479980000000069e+03 5.684000000000000341e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.200000000000000000e+01 6.867359862999999677e+03 5.788000000000000256e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.400000000000000000e+01 6.889160155999999915e+03 5.893999999999999773e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.700000000000000000e+01 6.878520019999999931e+03 5.810000000000000142e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.800000000000000000e+01 6.912359862999999677e+03 5.796000000000000085e+01
2.017000000000000000e+03 1.100000000000000000e+01 2.900000000000000000e+01 6.824390137000000323e+03 5.725000000000000000e+01
2.017000000000000000e+03 1.100000000000000000e+01 3.000000000000000000e+01 6.873970215000000280e+03 5.739999999999999858e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.000000000000000000e+00 6.847589844000000085e+03 5.835000000000000142e+01
2.017000000000000000e+03 1.200000000000000000e+01 4.000000000000000000e+00 6.775370117000000391e+03 5.747999999999999687e+01
2.017000000000000000e+03 1.200000000000000000e+01 5.000000000000000000e+00 6.762209960999999566e+03 5.765999999999999659e+01
2.017000000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+00 6.776379882999999609e+03 5.578999999999999915e+01
2.017000000000000000e+03 1.200000000000000000e+01 7.000000000000000000e+00 6.812839844000000085e+03 5.650000000000000000e+01
2.017000000000000000e+03 1.200000000000000000e+01 8.000000000000000000e+00 6.840080077999999958e+03 5.714999999999999858e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.100000000000000000e+01 6.875080077999999958e+03 5.784000000000000341e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.200000000000000000e+01 6.862319823999999244e+03 5.711999999999999744e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.300000000000000000e+01 6.875799804999999651e+03 5.659000000000000341e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.400000000000000000e+01 6.856529784999999720e+03 5.700000000000000000e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.500000000000000000e+01 6.936580077999999958e+03 5.728999999999999915e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.800000000000000000e+01 6.994759765999999217e+03 5.717000000000000171e+01
2.017000000000000000e+03 1.200000000000000000e+01 1.900000000000000000e+01 6.963850098000000798e+03 5.749000000000000199e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.000000000000000000e+01 6.960959960999999566e+03 5.809000000000000341e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.100000000000000000e+01 6.965359862999999677e+03 5.834000000000000341e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.200000000000000000e+01 6.959959960999999566e+03 5.825000000000000000e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.600000000000000000e+01 6.936250000000000000e+03 5.954999999999999716e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.700000000000000000e+01 6.939339844000000085e+03 5.967000000000000171e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.800000000000000000e+01 6.950160155999999915e+03 5.984000000000000341e+01
2.017000000000000000e+03 1.200000000000000000e+01 2.900000000000000000e+01 6.903390137000000323e+03 6.046000000000000085e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.000000000000000000e+00 7.006899901999999202e+03 6.036999999999999744e+01
2.018000000000000000e+03 1.000000000000000000e+00 3.000000000000000000e+00 7.065529784999999720e+03 6.160999999999999943e+01
2.018000000000000000e+03 1.000000000000000000e+00 4.000000000000000000e+00 7.077910155999999915e+03 6.197999999999999687e+01
2.018000000000000000e+03 1.000000000000000000e+00 5.000000000000000000e+00 7.136560059000000365e+03 6.149000000000000199e+01
2.018000000000000000e+03 1.000000000000000000e+00 8.000000000000000000e+00 7.157390137000000323e+03 6.172999999999999687e+01
2.018000000000000000e+03 1.000000000000000000e+00 9.000000000000000000e+00 7.163580077999999958e+03 6.292000000000000171e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.000000000000000000e+01 7.153569823999999244e+03 6.360000000000000142e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.100000000000000000e+01 7.211779784999999720e+03 6.381000000000000227e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.200000000000000000e+01 7.261060059000000365e+03 6.421999999999999886e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.600000000000000000e+01 7.223689940999999635e+03 6.382000000000000028e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.700000000000000000e+01 7.298279784999999720e+03 6.392000000000000171e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.800000000000000000e+01 7.296049804999999651e+03 6.396000000000000085e+01
2.018000000000000000e+03 1.000000000000000000e+00 1.900000000000000000e+01 7.336379882999999609e+03 6.338000000000000256e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.200000000000000000e+01 7.408029784999999720e+03 6.365999999999999659e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.300000000000000000e+01 7.460290039000000434e+03 6.445000000000000284e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.400000000000000000e+01 7.415060059000000365e+03 6.568999999999999773e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.500000000000000000e+01 7.411160155999999915e+03 6.562000000000000455e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.600000000000000000e+01 7.505770019999999931e+03 6.626999999999999602e+01
2.018000000000000000e+03 1.000000000000000000e+00 2.900000000000000000e+01 7.466509765999999217e+03 6.570999999999999375e+01
2.018000000000000000e+03 1.000000000000000000e+00 3.000000000000000000e+01 7.402479980000000069e+03 6.464000000000000057e+01
2.018000000000000000e+03 1.000000000000000000e+00 3.100000000000000000e+01 7.411479980000000069e+03 6.481999999999999318e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.000000000000000000e+00 7.385859862999999677e+03 6.592000000000000171e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.000000000000000000e+00 7.240950195000000349e+03 6.550000000000000000e+01
2.018000000000000000e+03 2.000000000000000000e+00 5.000000000000000000e+00 6.967529784999999720e+03 6.418000000000000682e+01
2.018000000000000000e+03 2.000000000000000000e+00 6.000000000000000000e+00 7.115879882999999609e+03 6.347999999999999687e+01
2.018000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+00 7.051979980000000069e+03 6.190999999999999659e+01
2.018000000000000000e+03 2.000000000000000000e+00 8.000000000000000000e+00 6.777160155999999915e+03 6.129999999999999716e+01
2.018000000000000000e+03 2.000000000000000000e+00 9.000000000000000000e+00 6.874490234000000783e+03 5.920000000000000284e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.200000000000000000e+01 6.981959960999999566e+03 5.940999999999999659e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.300000000000000000e+01 7.013509765999999217e+03 5.932999999999999829e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.400000000000000000e+01 7.143620117000000391e+03 6.070000000000000284e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.500000000000000000e+01 7.256430176000000756e+03 6.147999999999999687e+01
2.018000000000000000e+03 2.000000000000000000e+00 1.600000000000000000e+01 7.239470215000000280e+03 6.189000000000000057e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.000000000000000000e+01 7.234310059000000365e+03 6.190999999999999659e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.100000000000000000e+01 7.218229980000000069e+03 6.172999999999999687e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.200000000000000000e+01 7.210089844000000085e+03 6.271999999999999886e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.300000000000000000e+01 7.337390137000000323e+03 6.352000000000000313e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.600000000000000000e+01 7.421459960999999566e+03 6.381000000000000227e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.700000000000000000e+01 7.330350098000000798e+03 6.293999999999999773e+01
2.018000000000000000e+03 2.000000000000000000e+00 2.800000000000000000e+01 7.273009765999999217e+03 6.142999999999999972e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.000000000000000000e+00 7.180560059000000365e+03 6.097999999999999687e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+00 7.257870117000000391e+03 6.118999999999999773e+01
2.018000000000000000e+03 3.000000000000000000e+00 5.000000000000000000e+00 7.330709960999999566e+03 6.249000000000000199e+01
2.018000000000000000e+03 3.000000000000000000e+00 6.000000000000000000e+00 7.372009765999999217e+03 6.253999999999999915e+01
2.018000000000000000e+03 3.000000000000000000e+00 7.000000000000000000e+00 7.396649901999999202e+03 6.109000000000000341e+01
2.018000000000000000e+03 3.000000000000000000e+00 8.000000000000000000e+00 7.427950195000000349e+03 6.013000000000000256e+01
2.018000000000000000e+03 3.000000000000000000e+00 9.000000000000000000e+00 7.560810059000000365e+03 6.202000000000000313e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.200000000000000000e+01 7.588319823999999244e+03 6.135000000000000142e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.300000000000000000e+01 7.511009765999999217e+03 6.068999999999999773e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.400000000000000000e+01 7.496810059000000365e+03 6.089000000000000057e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.500000000000000000e+01 7.481740234000000783e+03 6.115999999999999659e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.600000000000000000e+01 7.481990234000000783e+03 6.228999999999999915e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.900000000000000000e+01 7.344240234000000783e+03 6.200999999999999801e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.000000000000000000e+01 7.364299804999999651e+03 6.336999999999999744e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.100000000000000000e+01 7.345290039000000434e+03 6.509999999999999432e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.200000000000000000e+01 7.166680176000000756e+03 6.425000000000000000e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.300000000000000000e+01 6.992669922000000042e+03 6.579999999999999716e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.600000000000000000e+01 7.220540039000000434e+03 6.548999999999999488e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.700000000000000000e+01 7.008810059000000365e+03 6.520999999999999375e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.800000000000000000e+01 6.949229980000000069e+03 6.429999999999999716e+01
2.018000000000000000e+03 3.000000000000000000e+00 2.900000000000000000e+01 7.063450195000000349e+03 6.487000000000000455e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.000000000000000000e+00 6.870120117000000391e+03 6.304999999999999716e+01
2.018000000000000000e+03 4.000000000000000000e+00 3.000000000000000000e+00 6.941279784999999720e+03 6.340999999999999659e+01
2.018000000000000000e+03 4.000000000000000000e+00 4.000000000000000000e+00 7.042109862999999677e+03 6.335000000000000142e+01
2.018000000000000000e+03 4.000000000000000000e+00 5.000000000000000000e+00 7.076549804999999651e+03 6.353000000000000114e+01
2.018000000000000000e+03 4.000000000000000000e+00 6.000000000000000000e+00 6.915109862999999677e+03 6.203000000000000114e+01
2.018000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+00 6.950339844000000085e+03 6.339999999999999858e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.000000000000000000e+01 7.094299804999999651e+03 6.548000000000000398e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+01 7.069029784999999720e+03 6.681000000000000227e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.200000000000000000e+01 7.140250000000000000e+03 6.706999999999999318e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.300000000000000000e+01 7.106649901999999202e+03 6.734999999999999432e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.600000000000000000e+01 7.156279784999999720e+03 6.623000000000000398e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.700000000000000000e+01 7.281100098000000798e+03 6.650000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+01 7.295240234000000783e+03 6.843999999999999773e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.900000000000000000e+01 7.238060059000000365e+03 6.829999999999999716e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.000000000000000000e+01 7.146129882999999609e+03 6.826000000000000512e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.300000000000000000e+01 7.128600098000000798e+03 6.760999999999999943e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.400000000000000000e+01 7.007350098000000798e+03 6.765999999999999659e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.500000000000000000e+01 7.003740234000000783e+03 6.800000000000000000e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.600000000000000000e+01 7.118680176000000756e+03 6.818000000000000682e+01
2.018000000000000000e+03 4.000000000000000000e+00 2.700000000000000000e+01 7.119799804999999651e+03 6.810999999999999943e+01
2.018000000000000000e+03 4.000000000000000000e+00 3.000000000000000000e+01 7.066270019999999931e+03 6.856000000000000227e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.000000000000000000e+00 7.130700195000000349e+03 6.728000000000000114e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.000000000000000000e+00 7.100899901999999202e+03 6.790999999999999659e+01
2.018000000000000000e+03 5.000000000000000000e+00 3.000000000000000000e+00 7.088149901999999202e+03 6.845000000000000284e+01
2.018000000000000000e+03 5.000000000000000000e+00 4.000000000000000000e+00 7.209620117000000391e+03 6.970999999999999375e+01
2.018000000000000000e+03 5.000000000000000000e+00 7.000000000000000000e+00 7.265209960999999566e+03 7.073999999999999488e+01
2.018000000000000000e+03 5.000000000000000000e+00 8.000000000000000000e+00 7.266899901999999202e+03 6.882999999999999829e+01
2.018000000000000000e+03 5.000000000000000000e+00 9.000000000000000000e+00 7.339910155999999915e+03 7.115999999999999659e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.000000000000000000e+01 7.404970215000000280e+03 7.135999999999999943e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.100000000000000000e+01 7.402879882999999609e+03 7.068999999999999773e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.400000000000000000e+01 7.411319823999999244e+03 7.101000000000000512e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.500000000000000000e+01 7.351629882999999609e+03 7.134000000000000341e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.600000000000000000e+01 7.398299804999999651e+03 7.143000000000000682e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.700000000000000000e+01 7.382470215000000280e+03 7.146999999999999886e+01
2.018000000000000000e+03 5.000000000000000000e+00 1.800000000000000000e+01 7.354339844000000085e+03 7.123000000000000398e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.100000000000000000e+01 7.394040039000000434e+03 7.226000000000000512e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.200000000000000000e+01 7.378459960999999566e+03 7.209000000000000341e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.300000000000000000e+01 7.425959960999999566e+03 7.184999999999999432e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.400000000000000000e+01 7.424430176000000756e+03 7.076999999999999602e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.500000000000000000e+01 7.433850098000000798e+03 6.792000000000000171e+01
2.018000000000000000e+03 5.000000000000000000e+00 2.900000000000000000e+01 7.396589844000000085e+03 6.679999999999999716e+01
2.018000000000000000e+03 5.000000000000000000e+00 3.000000000000000000e+01 7.462450195000000349e+03 6.823999999999999488e+01
2.018000000000000000e+03 5.000000000000000000e+00 3.100000000000000000e+01 7.442120117000000391e+03 6.698000000000000398e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.000000000000000000e+00 7.554330077999999958e+03 6.581000000000000227e+01
2.018000000000000000e+03 6.000000000000000000e+00 4.000000000000000000e+00 7.606459960999999566e+03 6.476000000000000512e+01
2.018000000000000000e+03 6.000000000000000000e+00 5.000000000000000000e+00 7.637859862999999677e+03 6.551000000000000512e+01
2.018000000000000000e+03 6.000000000000000000e+00 6.000000000000000000e+00 7.689240234000000783e+03 6.475000000000000000e+01
2.018000000000000000e+03 6.000000000000000000e+00 7.000000000000000000e+00 7.635069823999999244e+03 6.595999999999999375e+01
2.018000000000000000e+03 6.000000000000000000e+00 8.000000000000000000e+00 7.645509765999999217e+03 6.576999999999999602e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.100000000000000000e+01 7.659930176000000756e+03 6.609999999999999432e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.200000000000000000e+01 7.703790039000000434e+03 6.637999999999999545e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.300000000000000000e+01 7.695700195000000349e+03 6.662999999999999545e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.400000000000000000e+01 7.761040039000000434e+03 6.690999999999999659e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.500000000000000000e+01 7.746379882999999609e+03 6.501000000000000512e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.800000000000000000e+01 7.747029784999999720e+03 6.590999999999999659e+01
2.018000000000000000e+03 6.000000000000000000e+00 1.900000000000000000e+01 7.725589844000000085e+03 6.509000000000000341e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.000000000000000000e+01 7.781509765999999217e+03 6.592000000000000171e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.100000000000000000e+01 7.712950195000000349e+03 6.568000000000000682e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.200000000000000000e+01 7.692819823999999244e+03 6.901999999999999602e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.500000000000000000e+01 7.532009765999999217e+03 6.990999999999999659e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.600000000000000000e+01 7.561629882999999609e+03 7.523000000000000398e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.700000000000000000e+01 7.445080077999999958e+03 7.740999999999999659e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.800000000000000000e+01 7.503680176000000756e+03 7.345000000000000284e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.900000000000000000e+01 7.510299804999999651e+03 7.412999999999999545e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.000000000000000000e+00 7.567689940999999635e+03 7.389000000000000057e+01
2.018000000000000000e+03 7.000000000000000000e+00 3.000000000000000000e+00 7.502669922000000042e+03 7.418999999999999773e+01
2.018000000000000000e+03 7.000000000000000000e+00 5.000000000000000000e+00 7.586430176000000756e+03 7.304999999999999716e+01
2.018000000000000000e+03 7.000000000000000000e+00 6.000000000000000000e+00 7.688390137000000323e+03 7.378000000000000114e+01
2.018000000000000000e+03 7.000000000000000000e+00 9.000000000000000000e+00 7.756200195000000349e+03 7.393000000000000682e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.000000000000000000e+01 7.759200195000000349e+03 7.410999999999999943e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.100000000000000000e+01 7.716609862999999677e+03 7.046999999999999886e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.200000000000000000e+01 7.823919922000000042e+03 7.028000000000000114e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.300000000000000000e+01 7.825979980000000069e+03 7.103000000000000114e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.600000000000000000e+01 7.805720215000000280e+03 6.821999999999999886e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.700000000000000000e+01 7.855120117000000391e+03 6.803000000000000114e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.800000000000000000e+01 7.854439940999999635e+03 6.878000000000000114e+01
2.018000000000000000e+03 7.000000000000000000e+00 1.900000000000000000e+01 7.825299804999999651e+03 6.942000000000000171e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.000000000000000000e+01 7.820200195000000349e+03 7.031000000000000227e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.300000000000000000e+01 7.841870117000000391e+03 6.790000000000000568e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.400000000000000000e+01 7.840770019999999931e+03 7.076999999999999602e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.500000000000000000e+01 7.932240234000000783e+03 7.112999999999999545e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.600000000000000000e+01 7.852180176000000756e+03 7.159000000000000341e+01
2.018000000000000000e+03 7.000000000000000000e+00 2.700000000000000000e+01 7.737419922000000042e+03 6.865999999999999659e+01
2.018000000000000000e+03 7.000000000000000000e+00 3.000000000000000000e+01 7.630000000000000000e+03 7.118999999999999773e+01
2.018000000000000000e+03 7.000000000000000000e+00 3.100000000000000000e+01 7.671790039000000434e+03 6.987999999999999545e+01
